reaction,left_comp,right_comp,left_smiles,right_smiles
DM285,O=C([O-])C1=CC(=O)[C@@H](O)[C@H](O)C1,O=C([O-])C1=CC(O)=C(O)C=C1//[H]O[H],O=C([O-])C1=CC(=O)[C@@H](O)[C@H](O)C1,O=C([O-])C1=CC(O)=C(O)C=C1.[H]O[H]
DM286,CC(C)=CCO//O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]//[H]O[H],CC(C)=CCO.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]
DM287,O=C([O-])C1=CC(Br)=C([O-])C(Br)=C1//[H][N+]([H])([H])[H],N#CC1=CC(Br)=C([O-])C(Br)=C1//[H]O[H]//[H]O[H],O=C([O-])C1=CC(Br)=C([O-])C(Br)=C1.[H][N+]([H])([H])[H],N#CC1=CC(Br)=C([O-])C(Br)=C1.[H]O[H].[H]O[H]
DM288,[1*]C(=O)[O-]//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//[H+]//[H+],*C([H])=O//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1//[H]O[H],[1*]C(=O)[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+],*C([H])=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H]
DM289,O=C1N[C@@H](C/C2=C/NC3=C2C=CC=C3)/C2=N/C3=C(C=CC=C3)C(=O)N2C2=C1C=CC=C2//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//O=O//[H+],[H][C@]12NC3=C(C=CC=C3)[C@@]1(O)C[C@H]1C3=NC4=C(C=CC=C4)C(=O)N3C3=C(C=CC=C3)C(=O)N12//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1//[H]O[H],O=C1N[C@@H](C/C2=C/NC3=C2C=CC=C3)/C2=N/C3=C(C=CC=C3)C(=O)N2C2=C1C=CC=C2.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+],[H][C@]12NC3=C(C=CC=C3)[C@@]1(O)C[C@H]1C3=NC4=C(C=CC=C4)C(=O)N3C3=C(C=CC=C3)C(=O)N12.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H]
DM290,CS//C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,CSC//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O//[H+],CS.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,CSC.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+]
DM291,C[NH2+]CCOP(=O)([O-])[O-]//C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[NH+](C)CCOP(=O)([O-])[O-]//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O//[H+],C[NH2+]CCOP(=O)([O-])[O-].C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[NH+](C)CCOP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+]
DM292,C[C@@H](O)[C@H](NC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O)C(=O)[O-]//*O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2N=CN=C3N)O[C@@H]1COP(*)(=O)[O-],*O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2N=CN=C3NC(=O)N[C@H](C(=O)[O-])[C@@H](C)O)O[C@@H]1COP(*)(=O)[O-]//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O//[H+],C[C@@H](O)[C@H](NC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O)C(=O)[O-].*O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2N=CN=C3N)O[C@@H]1COP(*)(=O)[O-],*O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2N=CN=C3NC(=O)N[C@H](C(=O)[O-])[C@@H](C)O)O[C@@H]1COP(*)(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
DM293,CCCCCC1=CC(O)=C(C/C=C(\C)CCC=C(C)C)C(O)=C1C(=O)[O-]//O=O,[H][C@@]12/C=C(/C)CC[C@@]1([H])C(C)(C)OC1=C2C(O)=C(C(=O)[O-])C(CCCCC)=C1//[H]OO[H],CCCCCC1=CC(O)=C(C/C=C(\C)CCC=C(C)C)C(O)=C1C(=O)[O-].O=O,[H][C@@]12/C=C(/C)CC[C@@]1([H])C(C)(C)OC1=C2C(O)=C(C(=O)[O-])C(CCCCC)=C1.[H]OO[H]
DM294,O=C([O-])[C@@H](CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O//[H]O[H],O=C([O-])[C@H](O)CO//OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@@H](CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.[H]O[H],O=C([O-])[C@H](O)CO.OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
DM295,NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)C=C1//O=P([O-])([O-])OP(=O)([O-])O,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O//NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1//[H+],NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)C=C1.O=P([O-])([O-])OP(=O)([O-])O,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1.[H+]
DM296,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)C1=CC=CC=C1N//[H]O[H],NC1=CC=CC=C1C(=O)CC(=O)[O-]//CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS//[H+],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)C1=CC=CC=C1N.[H]O[H],NC1=CC=CC=C1C(=O)CC(=O)[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+]
DM297,[H][C@]12C[C@@H](O)[C@H](/C=C/[C@@H](O)CCCCC)[C@@]1([H])C/C(=C/CCCC(=O)[O-])O2//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1,[H][C@]12C[C@@H](O)[C@H](/C=C/C(=O)CCCCC)[C@@]1([H])C/C(=C/CCCC(=O)[O-])O2//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//[H+],[H][C@]12C[C@@H](O)[C@H](/C=C/[C@@H](O)CCCCC)[C@@]1([H])C/C(=C/CCCC(=O)[O-])O2.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1,[H][C@]12C[C@@H](O)[C@H](/C=C/C(=O)CCCCC)[C@@]1([H])C/C(=C/CCCC(=O)[O-])O2.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
DM298,*N[C@@H](CCCCNC(=O)CCCC[C@@H]1CCSS1)C(*)=O//*N[C@@H](CCCC[NH3+])C(*)=O,*N[C@@H](CCCC[NH3+])C(*)=O//*N[C@@H](CCCCNC(=O)CCCC[C@@H]1CCSS1)C(*)=O,*N[C@@H](CCCCNC(=O)CCCC[C@@H]1CCSS1)C(*)=O.*N[C@@H](CCCC[NH3+])C(*)=O,*N[C@@H](CCCC[NH3+])C(*)=O.*N[C@@H](CCCCNC(=O)CCCC[C@@H]1CCSS1)C(*)=O
DM299,NC1=NC2=C(/N=C(/[C@H](O)[C@@H](O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])CN2)C(=O)N1,NC1=NC2=C(N=C([C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])CN2)C(=O)N1,NC1=NC2=C(/N=C(/[C@H](O)[C@@H](O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])CN2)C(=O)N1,NC1=NC2=C(N=C([C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])CN2)C(=O)N1
DM300,[H][C@@]1(C(=O)[O-])CCCNN1//[H]O[H]//[H+],[NH3+][C@@H](CCCNO)C(=O)[O-],[H][C@@]1(C(=O)[O-])CCCNN1.[H]O[H].[H+],[NH3+][C@@H](CCCNO)C(=O)[O-]
DM301,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3C[C@H]([NH+](C)C)[C@H](O)[C@H](C)O3)O2)C(=O)NC1=O//CC[C@@]1(O)C[C@H](O)C2=C(O)/C3=C(/C=C/2[C@H]1C(=O)OC)C(=O)C1=C(C3=O)C(O)=CC=C1,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H]([NH+](C)C)[C@H](O)[C@H](C)O2)C2=C(/C=C3/C(=O)C4=C(C(=O)/C3=C/2[O-])C(O)=CC=C4)[C@H]1C(=O)OC//CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O2)C(=O)NC1=O//[H+]//[H+],CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3C[C@H]([NH+](C)C)[C@H](O)[C@H](C)O3)O2)C(=O)NC1=O.CC[C@@]1(O)C[C@H](O)C2=C(O)/C3=C(/C=C/2[C@H]1C(=O)OC)C(=O)C1=C(C3=O)C(O)=CC=C1,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H]([NH+](C)C)[C@H](O)[C@H](C)O2)C2=C(/C=C3/C(=O)C4=C(C(=O)/C3=C/2[O-])C(O)=CC=C4)[C@H]1C(=O)OC.CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O2)C(=O)NC1=O.[H+].[H+]
DM302,[H][C@@]12C3=CNC4=C3C(=CC=C4)C(C)(C)[C@@]1([H])CC[C@](C)(C=C)[C@@H]2[N+]#[C-]//[Cl-]//O=C([O-])CCC(=O)C(=O)[O-]//O=O//[H+],[H][C@@]12C3=CNC4=C3C(=CC=C4)C(C)(C)[C@@]1([H])C[C@@H](Cl)[C@](C)(C=C)[C@@H]2[N+]#[C-]//O=C([O-])CCC(=O)[O-]//O=C=O//[H]O[H],[H][C@@]12C3=CNC4=C3C(=CC=C4)C(C)(C)[C@@]1([H])CC[C@](C)(C=C)[C@@H]2[N+]#[C-].[Cl-].O=C([O-])CCC(=O)C(=O)[O-].O=O.[H+],[H][C@@]12C3=CNC4=C3C(=CC=C4)C(C)(C)[C@@]1([H])C[C@@H](Cl)[C@](C)(C=C)[C@@H]2[N+]#[C-].O=C([O-])CCC(=O)[O-].O=C=O.[H]O[H]
DM303,[NH3+]CC(=O)[O-]//C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O//C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O//C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[N+](C)(C)CC(=O)[O-]//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O//[H+]//[H+]//[H+],[NH3+]CC(=O)[O-].C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[N+](C)(C)CC(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]
DM304,*C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//[H+],*C1CCC2C3CCC4C[C@H](O)CCC4(C)C3CCC12C//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1,*C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],*C1CCC2C3CCC4C[C@H](O)CCC4(C)C3CCC12C.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1
DM305,[H][C@@]12CCCC(C)(C)C1=CC[C@H](C)[C@@]2(C)CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]//[H]O[H],[H][C@@]12CCCC(C)(C)C1=CC[C@H](C)[C@@]2(C)CC[C@](C)(O)C=C//O=P([O-])([O-])OP(=O)([O-])O,[H][C@@]12CCCC(C)(C)C1=CC[C@H](C)[C@@]2(C)CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H],[H][C@@]12CCCC(C)(C)C1=CC[C@H](C)[C@@]2(C)CC[C@](C)(O)C=C.O=P([O-])([O-])OP(=O)([O-])O
DM306,*C//[Hg+2],*C[Hg+]//[H+],*C.[Hg+2],*C[Hg+].[H+]
DM307,C[C@H]1CCC[C@@]2(C)CCCC[C@]12O//CC(C)=O,C/C1=C\CC[C@H](C)/C=C/[C@H](C(C)(C)O)CC1//[H]O[H],C[C@H]1CCC[C@@]2(C)CCCC[C@]12O.CC(C)=O,C/C1=C\CC[C@H](C)/C=C/[C@H](C(C)(C)O)CC1.[H]O[H]
DM308,CC(=O)C(=O)[O-]//[H][N+]([H])([H])[H],[NH3+][C@@H](CO)C(=O)[O-],CC(=O)C(=O)[O-].[H][N+]([H])([H])[H],[NH3+][C@@H](CO)C(=O)[O-]
DM309,CO/C1=C/C=C2/[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CC[NH+]3C)[C@H]1O5//[H]C([H])=O//O=C([O-])CCC(=O)[O-]//O=C=O,COC1=C2O[C@H]3/C(OC)=C\C=C4\[C@H]5CC(=C\2[C@]43CC[NH+]5C)\C=C\1//O=C([O-])CCC(=O)C(=O)[O-]//O=O,CO/C1=C/C=C2/[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CC[NH+]3C)[C@H]1O5.[H]C([H])=O.O=C([O-])CCC(=O)[O-].O=C=O,COC1=C2O[C@H]3/C(OC)=C\C=C4\[C@H]5CC(=C\2[C@]43CC[NH+]5C)\C=C\1.O=C([O-])CCC(=O)C(=O)[O-].O=O
DM310,*OO//[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]//[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-],*O//[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]//[H]O[H],*OO.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-].[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-],*O.[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-].[H]O[H]
