reaction_id,true_ec,true_class,BEC-Pred_correct,CLAIRE_correct,SelenzymeRF_correct,SIMMER_correct,Theia_correct,BridgIT_correct,E-zyme1_correct,E-zyme2_correct,MajorityVote_correct,MajorityVoteCore4_correct,n_methods_correct
R02387,2.3.1.5,2,True,True,True,True,True,True,True,False,True,True,9
R02367,2.3.1.76,2,True,True,True,True,True,True,True,False,True,True,9
R10395,4.2.1.114,4,True,True,True,True,True,False,True,True,True,True,9
R07864,1.13.11.12,1,True,True,True,True,True,False,True,True,True,True,9
R10957,2.1.1.306,2,True,True,True,True,True,True,True,False,True,True,9
R05790,3.1.3.70,3,True,True,True,True,True,True,False,True,True,True,9
R06693,2.1.1.292,2,True,True,True,True,True,True,True,False,True,True,9
R01999,2.3.1.75,2,True,True,True,False,True,True,True,True,True,True,9
R03718,2.3.1.65,2,True,False,True,True,True,True,True,True,True,True,9
R06564,2.1.1.46,2,True,True,True,True,True,True,True,False,True,True,9
R10760,4.1.2.57,4,True,False,True,True,True,True,True,True,True,True,9
R06963,5.5.1.18,5,True,True,True,True,True,False,True,True,True,True,9
R11500,1.1.1.219,1,True,True,True,True,True,False,True,True,True,True,9
R02421,2.4.1.21|2.4.1.242,2,True,True,False,True,True,True,True,True,True,True,9
R05162,2.1.1.128,2,True,True,True,True,True,True,True,False,True,True,9
R03896,4.2.1.35,4,True,True,True,True,True,False,True,True,True,True,9
R04361,2.3.1.-,2,True,False,True,True,True,True,True,True,True,True,9
R02917,2.1.1.34,2,True,True,True,True,True,True,True,False,True,True,9
R00032,1.13.11.63,1,True,True,True,True,True,False,True,True,True,True,9
R07990,5.5.1.6,5,True,True,True,True,True,False,True,True,True,True,9
R12632,2.1.1.365,2,True,True,True,True,True,True,True,False,True,True,9
R08839,2.4.1.120|2.4.1.126,2,True,False,True,True,True,True,True,True,True,True,9
R04420,5.3.1.23,5,True,True,True,True,True,False,True,True,True,True,9
R00650,2.1.1.10,2,True,True,True,True,True,True,True,False,True,True,9
R13302,2.5.1.158,2,True,True,True,True,True,False,True,True,True,True,9
R07754,2.3.1.115,2,True,True,True,True,True,True,True,False,True,True,9
R09244,2.5.1.86,2,True,True,True,True,True,False,True,True,True,True,9
R13334,2.3.1.325,2,True,True,True,True,True,True,True,False,True,True,9
R06312,5.5.1.14,5,True,True,True,True,True,False,True,True,True,True,9
R06390,3.1.1.83,3,True,True,True,True,True,False,True,True,True,True,9
R04378,2.4.2.7,2,True,False,True,True,True,True,True,True,True,True,9
R09697,4.2.1.115,4,True,True,True,True,True,False,True,True,True,True,9
R00837,3.2.1.93|3.2.1.122,3,True,True,True,True,True,True,False,True,True,True,9
R02533,2.1.1.28,2,True,True,True,True,True,True,True,False,True,True,9
R03799,2.5.1.35,2,True,True,True,True,True,False,True,True,True,True,9
R10765,5.3.1.31,5,True,True,True,True,True,False,True,True,True,True,9
R13202,2.7.1.105,2,True,True,True,True,True,True,False,True,True,True,9
R02790,2.4.1.150,2,True,False,True,True,True,True,True,True,True,True,9
R04421,2.1.1.105,2,True,True,True,True,True,True,True,False,True,True,9
R04104,5.1.3.19,5,True,True,True,True,True,False,True,True,True,True,9
R05061,2.3.1.152,2,True,True,True,False,True,True,True,True,True,True,9
R11214,4.2.1.162,4,True,True,True,True,True,False,True,True,True,True,9
R10824,2.1.1.42,2,True,True,True,True,True,True,True,False,True,True,9
R02737,2.4.1.15,2,True,False,True,True,True,True,True,True,True,True,9
R01132,2.4.2.8,2,True,False,True,True,True,True,True,True,True,True,9
R06610,1.1.1.234,1,True,True,True,True,True,True,True,False,True,True,9
R02243,4.1.1.6,4,True,True,False,True,True,True,True,True,True,True,9
R03154,2.8.3.22,2,True,True,True,True,True,True,False,True,True,True,9
R10932,2.6.1.-,2,True,True,True,True,True,True,True,False,True,True,9
R09689,5.4.99.32,5,True,True,True,True,True,False,True,True,True,True,9
R12053,1.14.13.-,1,True,True,True,False,True,True,True,True,True,True,9
R11371,2.1.1.-,2,True,True,True,True,True,True,True,False,True,True,9
R04013,2.1.1.99,2,True,True,True,True,True,True,True,False,True,True,9
R03081,4.1.2.18,4,True,True,False,True,True,True,True,True,True,True,9
R02447,2.3.1.220,2,True,True,True,True,True,True,True,False,True,True,9
R03303,1.13.11.15,1,True,True,True,True,True,False,True,True,True,True,9
R07529,2.1.1.210,2,True,True,True,True,True,True,True,False,True,True,9
R08809,2.3.1.219,2,True,True,True,True,True,True,True,False,True,True,9
R00454,2.3.1.306,2,True,True,True,True,True,True,True,False,True,True,9
R02084,2.8.3.13,2,True,True,True,True,True,True,False,True,True,True,9
R10484,2.3.1.225,2,True,True,True,True,True,True,True,False,True,True,9
R05246,1.13.11.66,1,True,True,False,True,True,True,True,True,True,True,9
R04234,2.6.1.72,2,True,True,True,True,True,True,True,False,True,True,9
R04072,2.4.1.109,2,True,True,True,True,True,False,True,True,True,True,9
R13257,2.3.1.301,2,True,True,True,True,True,True,True,False,True,True,9
R07535,2.1.1.210,2,True,True,True,True,True,True,True,False,True,True,9
R04594,3.1.3.73,3,True,True,True,True,True,True,False,True,True,True,9
R12430,2.3.1.-,2,True,True,True,True,True,False,True,True,True,True,9
R04478,4.2.1.83,4,True,True,True,True,True,False,True,True,True,True,9
R03464,3.5.4.27,3,True,True,True,True,True,False,True,True,True,True,9
R02381,3.1.1.49,3,True,True,False,True,True,True,True,True,True,True,9
R08537,2.1.1.49,2,True,True,True,True,True,True,True,False,True,True,9
R07601,1.2.4.4,1,True,True,True,False,True,True,True,True,True,True,9
R07338,2.4.1.237,2,True,True,True,True,True,False,True,True,True,True,9
R10124,2.3.1.47,2,True,True,True,False,True,True,True,True,True,True,9
R08661,2.4.1.195,2,True,False,True,True,True,True,True,True,True,True,9
R04505,2.1.1.84,2,True,True,True,True,True,True,True,False,True,True,9
R05035,2.1.1.76,2,True,True,True,True,True,True,True,False,True,True,9
R04550,2.3.1.191,2,True,True,True,True,False,True,True,True,True,True,9
R09237,1.13.11.-,1,True,True,True,True,True,True,False,True,True,True,9
R09251,2.5.1.85,2,True,True,True,True,True,False,True,True,True,True,9
R08036,2.3.1.5,2,True,True,True,True,True,True,True,False,True,True,9
R02961,2.1.1.72,2,True,True,True,True,True,True,True,False,True,True,9
R09625,5.5.1.17,5,True,True,True,True,True,False,True,True,True,True,9
R05574,3.5.4.-,3,True,True,True,True,True,True,True,False,True,True,9
R12333,3.5.1.131,3,True,True,False,True,True,True,True,True,True,True,9
R12458,2.1.1.142,2,True,True,True,True,True,False,True,True,True,True,9
R04567,2.3.1.129,2,True,True,True,False,True,True,True,True,True,True,9
R00627,2.3.1.84,2,True,True,True,True,True,True,True,False,True,True,9
R10207,1.1.3.-,1,True,True,True,False,True,True,True,True,True,True,9
R08255,3.1.1.1,3,True,True,True,False,True,True,True,True,True,True,9
R12807,2.4.1.52,2,True,True,False,True,True,True,True,True,True,True,9
R00230,2.3.1.8,2,True,True,True,True,True,True,True,False,True,True,9
R01900,4.2.1.3,4,True,True,True,True,True,False,True,True,True,True,9
R06498,2.4.1.-,2,True,False,True,True,True,True,True,True,True,True,9
R05774,4.1.1.79,4,True,True,True,True,True,False,True,True,True,True,9
R06490,2.4.1.-,2,True,False,True,True,True,True,True,True,True,True,9
R07532,4.2.1.131,4,True,True,True,True,True,False,True,True,True,True,9
R07109,3.3.2.10,3,True,True,True,True,True,False,True,True,True,True,9
R04881,2.1.1.6,2,True,True,True,True,True,True,True,False,True,True,9
R06824,2.1.1.153,2,True,True,True,True,True,True,True,False,True,True,9
R00551,3.5.3.1,3,True,True,True,True,True,True,True,False,True,True,9
R03162,3.2.1.51,3,True,True,True,True,True,False,True,True,True,True,9
R04952,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179,2,True,True,True,False,True,True,True,True,True,True,9
R00838,3.2.1.122,3,True,True,True,True,True,True,False,True,True,True,9
R13283,1.1.1.438,1,True,True,True,True,True,False,True,True,True,True,9
R05506,2.3.1.16|2.3.1.-,2,True,True,False,True,True,True,True,True,True,True,9
R04756,5.3.3.8,5,True,True,True,True,True,False,True,True,True,True,9
R07633,4.4.1.24,4,True,True,True,True,True,False,True,True,True,True,9
R01993,3.5.2.3,3,True,True,True,True,True,False,True,True,True,True,9
R01332,3.2.1.25|3.2.1.78,3,True,True,True,True,True,False,True,True,True,True,9
R07951,4.2.1.119,4,True,True,True,True,True,False,True,True,True,True,9
R10845,2.6.1.57|2.6.1.107,2,True,True,True,True,True,True,True,False,True,True,9
R02789,2.4.1.149,2,True,True,True,True,True,False,True,True,True,True,9
R00652,2.6.1.73,2,True,True,True,True,True,True,True,False,True,True,9
R05136,4.1.2.45,4,True,True,True,True,True,False,True,True,True,True,9
R08147,2.1.1.325,2,True,True,True,True,True,True,True,False,True,True,9
R06821,2.3.1.115,2,True,True,True,True,True,True,True,False,True,True,9
R11382,1.14.13.222,1,True,True,True,True,True,True,False,True,True,True,9
R07122,3.3.2.-,3,True,True,True,True,True,False,True,True,True,True,9
R09381,2.3.1.51,2,True,True,True,False,True,True,True,True,True,True,9
R08692,2.4.1.33,2,True,True,False,True,True,True,True,True,True,True,9
R09668,2.4.2.44,2,True,False,True,True,True,True,True,True,True,True,9
R01496,2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298,2,True,True,True,True,True,False,True,True,True,True,9
R12354,6.3.2.57,6,True,True,True,True,False,True,True,True,True,True,9
R10450,2.1.1.276,2,True,True,True,True,True,True,True,False,True,True,9
R04034,3.1.1.32|3.1.1.111,3,True,True,True,True,True,False,True,True,True,True,9
R06806,2.3.1.173,2,True,True,True,True,True,True,True,False,True,True,9
R03269,4.1.1.36,4,True,True,True,False,True,True,True,True,True,True,9
R12909,1.14.13.248,1,True,True,False,True,True,True,True,True,True,True,9
R12125,3.1.3.-,3,True,True,True,True,True,True,False,True,True,True,9
R01189,2.1.1.39,2,True,True,True,True,True,True,True,False,True,True,9
R08891,2.6.1.101,2,True,True,True,True,True,False,True,True,True,True,9
R02837,2.3.1.27,2,True,True,True,True,True,True,True,False,True,True,9
R09198,1.14.13.234,1,True,True,True,True,True,True,True,False,True,True,9
R07724,2.1.1.150,2,True,True,True,True,True,True,True,False,True,True,9
R12359,1.14.13.246,1,True,True,True,False,True,True,True,True,True,True,9
R03519,2.4.1.152,2,True,True,True,True,True,False,True,True,True,True,9
R08713,2.3.1.186,2,True,True,True,True,True,False,True,True,True,True,9
R09680,3.5.1.101,3,True,True,True,True,True,True,True,False,True,True,9
R11953,2.1.1.346,2,True,True,True,True,True,True,True,False,True,True,9
R11589,2.3.1.230,2,True,True,True,False,True,True,True,True,True,True,9
R08121,3.1.1.45,3,True,True,False,True,True,True,True,True,True,True,9
R06414,2.3.1.-,2,True,True,True,True,True,True,True,False,True,True,9
R10525,2.4.1.245,2,True,True,True,False,True,True,True,True,True,True,9
R03910,2.3.1.57,2,True,True,True,True,True,True,True,False,True,True,9
R12666,2.1.1.373,2,True,True,True,True,True,True,True,False,True,True,9
R03246,1.13.11.35,1,True,True,True,True,True,True,False,True,True,True,9
R02576,2.3.1.14,2,True,False,True,True,True,True,True,True,True,True,9
R06120,4.2.3.20,4,True,True,True,True,True,False,True,True,True,True,9
R05368,3.8.1.5,3,True,True,True,False,True,True,True,True,True,True,9
R05834,2.1.1.50,2,True,True,True,True,True,True,True,False,True,True,9
R02781,2.6.1.50,2,True,True,True,True,True,False,True,True,True,True,9
R06789,3.7.1.14,3,True,False,True,True,True,True,True,True,True,True,9
R09631,2.3.1.195,2,True,True,True,True,True,True,True,False,True,True,9
R00927,2.3.1.9|2.3.1.16,2,True,True,True,True,True,True,True,False,True,True,9
R08095,2.3.1.16,2,True,True,False,True,True,True,True,True,True,True,9
R04764,2.1.1.6,2,True,True,True,True,True,True,True,False,True,True,9
R10135,3.1.1.91,3,True,True,True,True,True,False,True,True,True,True,9
R04783,3.2.1.23,3,True,True,True,True,True,True,False,True,True,True,9
R03348,2.4.2.19,2,False,True,True,True,True,True,True,True,True,True,9
R10491,2.1.1.95,2,True,True,True,True,True,True,True,False,True,True,9
R02859,2.1.1.102,2,True,True,True,True,True,True,True,False,True,True,9
R00195,4.3.1.15,4,True,True,True,True,True,True,True,False,True,True,9
R05764,2.1.1.145,2,True,True,True,True,True,True,True,False,True,True,9
R08636,1.1.1.-,1,True,True,True,True,True,False,True,True,True,True,9
R12530,2.7.1.230,2,True,False,True,True,True,True,True,True,True,True,9
R09613,2.1.1.169|2.1.1.175,2,True,True,True,True,True,True,True,False,True,True,9
R00709,1.1.1.41|1.1.1.286,1,True,True,True,True,True,True,True,False,True,True,9
R01160,2.3.1.33,2,True,True,True,True,True,True,True,False,True,True,9
R09256,2.3.1.-,2,True,True,True,True,True,True,True,False,True,True,9
R04137,4.2.1.17,4,True,True,True,True,True,False,True,True,True,True,9
R13002,2.4.1.389,2,True,False,True,True,True,True,True,True,True,True,9
R05618,3.1.1.14,3,True,True,True,True,True,True,True,False,True,True,9
R04957,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179,2,True,True,True,False,True,True,True,True,True,True,9
R00928,2.8.3.1,2,True,True,True,True,False,True,True,True,True,True,9
R09791,2.1.1.232,2,True,True,True,True,True,True,True,False,True,True,9
R00487,2.3.1.17,2,True,True,True,True,True,True,True,False,True,True,9
R01480,3.2.1.139,3,True,True,True,True,True,False,True,True,True,True,9
R01329,3.2.1.22,3,True,True,True,True,True,True,False,True,True,True,9
R03621,2.3.1.2,2,True,True,True,True,True,True,True,False,True,True,9
R03880,2.4.1.159,2,True,True,True,True,False,True,True,True,True,True,9
R07903,2.4.1.-,2,True,True,True,True,False,True,True,True,True,True,9
R12011,2.1.1.348,2,True,True,True,True,True,True,True,False,True,True,9
R09106,2.3.1.188,2,True,True,True,True,True,True,True,False,True,True,9
R11797,2.1.1.344,2,True,True,True,True,True,True,True,False,True,True,9
R11903,3.5.1.-,3,True,True,False,True,True,True,True,True,True,True,9
R10170,4.2.1.33,4,True,True,True,True,True,False,True,True,True,True,9
R03703,3.2.1.125,3,True,True,True,True,True,True,False,True,True,True,9
R05658,3.3.2.-,3,True,True,False,True,True,True,True,True,True,True,9
R11221,2.1.1.322,2,True,True,True,True,True,True,True,False,True,True,9
R09623,4.2.3.55,4,True,True,True,True,True,False,True,True,True,True,9
R04438,2.6.1.59,2,True,True,True,True,True,False,True,True,True,True,9
R03894,4.1.1.72,4,True,True,True,True,True,False,True,True,True,True,9
R10887,4.1.1.-,4,True,True,True,False,True,True,True,True,True,True,9
R05558,3.8.1.8,3,True,True,True,False,True,True,True,True,True,True,9
R04000,2.8.3.12,2,True,False,True,True,True,True,True,True,True,True,9
R06302,4.2.3.32,4,True,True,True,True,True,False,True,True,True,True,9
R05075,2.3.1.243,2,True,True,True,True,True,False,True,True,True,True,9
R02340,4.1.2.8|4.2.1.20,4,True,True,False,True,True,True,True,True,True,True,9
R11682,3.2.1.220,3,True,True,True,True,True,True,False,True,True,True,9
R06968,3.5.4.45|3.8.1.8,3,True,True,True,True,True,True,True,False,True,True,9
R03642,3.2.1.119,3,True,True,True,True,True,True,False,True,True,True,9
R04398,2.1.1.88,2,True,True,True,True,True,True,True,False,True,True,9
R03625,2.4.1.63,2,True,False,True,True,True,True,True,True,True,True,9
R01777,2.3.1.46,2,True,True,True,True,True,True,True,False,True,True,9
R01161,2.6.1.38,2,True,True,True,True,True,True,True,False,True,True,9
R01561,2.4.2.1,2,True,True,False,True,True,True,True,True,True,True,9
R04345,5.5.1.11,5,True,True,True,True,True,False,True,True,True,True,9
R05510,3.1.1.45,3,True,True,True,False,True,True,True,True,True,True,9
R08389,2.3.1.135,2,True,False,True,True,True,True,True,True,True,True,9
R04266,5.1.3.10,5,True,True,True,True,True,False,True,True,True,True,9
R04726,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179,2,True,True,True,False,True,True,True,True,True,True,9
R02821,2.1.1.5,2,True,True,True,False,True,True,True,True,True,True,9
R10178,2.6.1.96,2,True,True,False,True,True,True,True,True,True,True,9
R13236,2.1.1.391,2,True,True,True,True,True,True,True,False,True,True,9
R02973,3.5.1.92,3,True,False,True,True,True,True,True,True,True,True,9
R12146,1.1.1.414,1,True,True,True,True,True,False,True,True,True,True,9
R02054,3.1.1.32,3,True,True,True,True,True,False,True,True,True,True,9
R10447,2.1.1.273,2,True,True,True,True,True,True,True,False,True,True,9
R08093,4.2.1.17,4,True,True,True,True,True,False,True,True,True,True,9
R01784,4.1.2.18,4,True,True,True,True,True,True,True,False,True,True,9
R07758,2.3.1.199,2,True,True,True,True,True,True,True,False,True,True,9
R11959,2.4.1.352,2,True,False,True,True,True,True,True,True,True,True,9
R05146,2.3.1.241,2,True,True,True,True,True,False,True,True,True,True,9
R04560,2.1.2.3,2,True,True,True,True,True,True,True,False,True,True,9
R10448,2.1.1.274,2,True,True,True,True,True,True,True,False,True,True,9
R00577,2.3.1.68,2,True,False,True,True,True,True,True,True,True,True,9
R07265,2.4.1.231,2,True,False,True,True,True,True,True,True,True,True,9
R08791,2.1.1.337,2,True,True,True,True,True,True,True,False,True,True,9
R02294,2.4.2.1,2,False,True,True,True,True,True,True,True,True,True,9
R10596,2.4.1.312,2,True,True,True,True,True,False,True,True,True,True,9
R05636,2.2.1.7,2,True,True,True,False,True,True,True,True,True,True,9
R02087,5.1.3.9,5,True,True,True,True,True,False,True,True,True,True,9
R06794,2.1.1.150,2,True,True,True,True,True,True,True,False,True,True,9
R03055,3.5.2.2,3,True,True,False,True,True,True,True,True,True,True,9
R03465,4.1.2.34,4,True,False,True,True,True,True,True,True,True,True,9
R09943,2.4.1.281,2,True,False,True,True,True,True,True,True,True,True,9
R06978,2.3.1.178,2,True,True,True,True,True,True,True,False,True,True,9
R07038,1.13.11.-,1,True,True,True,True,True,False,True,True,True,True,9
R05248,1.13.11.-,1,True,True,True,False,True,True,True,True,True,True,9
R03229,2.1.1.94,2,True,True,True,True,True,True,True,False,True,True,9
R06827,2.4.1.190,2,True,True,True,False,True,True,True,True,True,True,9
R02174,2.1.1.49,2,True,True,True,True,True,True,True,False,True,True,9
R07877,2.4.1.297,2,True,True,True,False,True,True,True,True,True,True,9
R13123,2.1.1.387,2,True,True,True,True,True,True,True,False,True,True,9
R02478,2.4.1.17,2,True,False,True,True,True,True,True,True,True,True,9
R00418,5.1.3.2|5.1.3.7,5,True,True,True,True,True,False,True,True,True,True,9
R11328,4.3.1.31,4,True,True,False,True,True,True,True,True,True,True,9
R10254,2.3.1.-,2,True,True,True,True,True,True,True,False,True,True,9
R01377,4.1.1.43|4.1.1.-,4,True,True,True,True,True,False,True,True,True,True,9
R13220,1.1.1.51|1.1.1.64,1,True,True,True,False,True,True,True,True,True,True,9
R00878,5.3.1.5,5,True,True,True,True,True,False,True,True,True,True,9
R05720,1.13.11.48,1,False,True,True,True,True,True,True,True,True,True,9
R01445,5.1.3.11,5,True,True,True,True,True,False,True,True,True,True,9
R02727,2.4.1.64,2,True,False,True,True,True,True,True,True,True,True,9
R09837,5.3.3.18,5,True,True,True,True,True,False,True,True,True,True,9
R10988,2.4.1.330,2,True,True,True,True,False,True,True,True,True,True,9
R00224,4.1.1.1,4,True,True,True,True,True,False,True,True,True,True,9
R12466,2.3.1.288,2,True,True,True,True,True,True,True,False,True,True,9
R02013,4.2.3.16,4,True,True,True,True,True,False,True,True,True,True,9
R01582,2.6.1.21,2,True,False,True,True,True,True,True,True,True,True,9
R05531,2.4.1.278,2,True,True,True,False,True,True,True,True,True,True,9
R06578,2.1.1.104,2,True,True,True,True,True,True,True,False,True,True,9
R02241,2.3.1.51,2,True,True,True,True,True,False,True,True,True,True,9
R08744,2.3.1.65,2,True,False,True,True,True,True,True,True,True,True,9
R01684,2.6.1.55,2,True,True,True,True,True,True,True,False,True,True,9
R04022,2.3.1.100,2,True,True,True,True,True,True,True,False,True,True,9
R08667,4.4.1.-,4,True,True,True,True,False,True,True,True,True,True,9
R12610,4.1.1.121,4,True,True,True,True,False,True,True,True,True,True,9
R05406,1.13.11.2,1,True,True,True,True,True,False,True,True,True,True,9
R07242,2.1.1.154,2,True,True,True,True,True,True,True,False,True,True,9
R07920,2.1.1.160,2,True,True,True,True,True,True,True,False,True,True,9
