Reaction ID	Name	Equation	ec	Definition	R Class	Canonical_SMILES	Isomeric_SMILES	All_Found	Complete_Canonical	Complete_Isomeric	balanced	Promiscuous
R05226	adenosylcobinamide amidohydrolase	C06507 + C03194 <=> C06508 + C00001	3.5.1.90	Adenosyl cobyrinate hexaamide + (R)-1-Aminopropan-2-ol <=> Adenosyl cobinamide + H2O	RC00090  C06507_C06508	CC1=C2C(C(C([N-]2)(C3C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)(C)CC(=O)N)CCC(=O)N)(C)C)CCC(=O)N)C)(C)CCC(=O)O)CC(=O)N)C)(C)CC(=O)N)CCC(=O)N.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co+3].CC(CN)O>>CC1=C2C(C(C([N-]2)(C3C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)(C)CC(=O)N)CCC(=O)N)(C)C)CCC(=O)N)C)(C)CCC(=O)NCC(C)O)CC(=O)N)C)(C)CC(=O)N)CCC(=O)N.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co+3].O	C/C/1=C/2\[C@H]([C@]([C@@]([N-]2)(C3[C@@H]([C@@](C(=N3)/C(=C\4/[C@H](C(C(=N4)/C=C\5/[C@H]([C@](C1=N5)(C)CC(=O)N)CCC(=O)N)(C)C)CCC(=O)N)/C)(C)CCC(=O)O)CC(=O)N)C)(C)CC(=O)N)CCC(=O)N.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co+3].C[C@H](CN)O>>C/C/1=C/2\[C@H]([C@]([C@@]([N-]2)(C3[C@@H]([C@@](C(=N3)/C(=C\4/[C@H](C(C(=N4)/C=C\5/[C@H]([C@](C1=N5)(C)CC(=O)N)CCC(=O)N)(C)C)CCC(=O)N)/C)(C)CCC(=O)NC[C@@H](C)O)CC(=O)N)C)(C)CC(=O)N)CCC(=O)N.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co+3].O	True	True	True	True	False
R10586	S-adenosyl-L-methionine:tRNA(Phe) {7-[(3S)-3-amino-3-carboxypropyl]wyosine37-O}-methyltransferase	C20649 + C00019 <=> C20659 + C00021	2.1.1.290	7-[(3S)-(3-Amino-3-carboxypropyl)]wyosine in tRNA(Phe) + S-Adenosyl-L-methionine <=> 7-[(3S)-3-Amino-3-(methoxycarbonyl)propyl]wyosine in tRNA(Phe) + S-Adenosyl-L-homocysteine	RC00003  C00019_C00021	*[C@@H]6O[C@H](COP(O)(O)=O)[C@@H](OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(=O)OC[C@H]2O[C@@H](*)[C@H](O)[C@@H]2O)N5C=NC4C(=O)N3C(CC[C@H](N)C(O)=O)=C(C)N=C3N(C)C=45)[C@H]6O.C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O>>*[C@@H]6O[C@H](COP(O)(O)=O)[C@@H](OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(=O)OC[C@H]2O[C@@H](*)[C@H](O)[C@@H]2O)N5C=NC4C(=O)N3C(CC[C@H](N)C(=O)OC)=C(C)N=C3N(C)C=45)[C@H]6O.C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N	*[C@@H]1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)n5c(CC[C@H](N)C(=O)O)c(C)nc5n(C)c43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O)[C@@H](O)[C@H]1O.C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O>>*[C@@H]1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)n5c(CC[C@H](N)C(=O)OC)c(C)nc5n(C)c43)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O)[C@@H](O)[C@H]1O.C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N	False	True	True	True	False
R06173		G10552 + G10610 <=> G10553 + G10619	2.4.1.227	G10552 + UDP-N-acetyl-D-glucosamine <=> G10553 + UDP		CC(C)(C1CCN(C1)CC2=CC=CC=C2)O.COC(=O)C1=C(C2=C(O1)C=CC=C2F)N>>C1=C(C=C(C(=C1[N+](=O)[O-])N)Cl)C(=O)O.C1=C(C(=CN=C1Br)Br)N.Cl	CC(C)(C1CCN(C1)CC2=CC=CC=C2)O.COC(=O)C1=C(C2=C(O1)C=CC=C2F)N>>C1=C(C=C(C(=C1[N+](=O)[O-])N)Cl)C(=O)O.C1=C(C(=CN=C1Br)Br)N.Cl	True	True	True	False	False
R06209		G10545(n+m) + C00001 <=> G10545(n) + G10545(m)	3.2.1.1	Starch(n+m) + H2O <=> Starch(n) + Starch(m)		CC1=C(SC2=C1C(=O)NC=N2)C(=O)OC.O>>CC1=C(SC2=C1C(=O)NC=N2)C(=O)OC.CC1=C(SC2=C1C(=O)NC=N2)C(=O)OC	CC1=C(SC2=C1C(=O)NC=N2)C(=O)OC.O>>CC1=C(SC2=C1C(=O)NC=N2)C(=O)OC.CC1=C(SC2=C1C(=O)NC=N2)C(=O)OC	True	True	True	False	False
R08871	acetyl-CoA:demethylphosphinothricin N-acetyltransferase	C17962 + C00024 <=> C17949 + C00010	2.3.1.183	Demethylphosphinothricin + Acetyl-CoA <=> N-Acetyldemethylphosphinothricin + CoA	RC00004  C00010_C00024	C(C[P+](=O)O)C(C(=O)O)N.CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O>>CC(=O)NC(CC[P+](=O)O)C(=O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O	C(C[P+](=O)O)[C@@H](C(=O)O)N.CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O>>CC(=O)N[C@@H](CC[P+](=O)O)C(=O)O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O	True	True	True	True	False
R12924		C22420 + C00007 <=> C22422 + C00001	1.14.13.250	N(delta),N'(omega)-Dihydroxy-N(omega)-methyl-L-arginine + Oxygen <=> N(delta)-Hydroxy-N(omega)-methyl-N(omega)-nitroso-L-citrulline + H2O		CN=C(NO)N(CCCC(C(=O)O)N)O.O=O>>CN(C(=O)N(CCCC(C(=O)O)N)O)N=O.O	CN=C(NO)N(CCC[C@@H](C(=O)O)N)O.O=O>>CN(C(=O)N(CCC[C@@H](C(=O)O)N)O)N=O.O	True	True	True	True	False
R07655	4,4'-diaponeurosporenoate glucosyltransferase	C16146 <=> C16147	2.4.1.-	4,4'-Diaponeurosporenic acid <=> Glucosyl-4,4'-diaponeurosporenoate	RC00523  C16146_C16147	C/C(/C)=C/CC/C(/C)=C/C=C/C(/C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(\C)/C(O)=O>>C/C(/C)=C/CC/C(/C)=C/C=C/C(/C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(\C)/C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)C(=O)O>>CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	False	True	True	False	False
R09899	9alpha-copalyl-diphosphate diphosphate-lyase [(12E)-9alpha-labda-8(17),12,14-triene-forming]	C11902 <=> C20185 + C00013	4.2.3.99	9alpha-Copalyl diphosphate <=> (12E)-9alpha-Labda-8(17),12,14-triene + Diphosphate	RC02338  C11902_C20185	C/C(/CC[C@@H]1C(=C)CC[C@H]2C(C)(C)CCC[C@]12C)=C\COP(O)(=O)OP(O)(O)=O>>CC(=CCC1C(=C)CCC2C1(CCCC2(C)C)C)C=C.OP(=O)(O)OP(=O)(O)O	C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>>C/C(=C\C[C@@H]1C(=C)CC[C@@H]2[C@@]1(CCCC2(C)C)C)/C=C.OP(=O)(O)OP(=O)(O)O	False	True	True	True	False
R10621	N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)	C20735 + C00001 <=> C01021 + C00060	3.5.1.114	N-Acyl-aromatic-L-amino acid + H2O <=> Aromatic amino acid + Carboxylate	RC00064  C01021_C20735	*C[C@H](NC(*)=O)C(O)=O.O>>*C[C@H](N)C(O)=O.*C([O-])=O	*C[C@H](NC(*)=O)C(=O)O.O>>*C[C@H](N)C(=O)O.*C(=O)[O-]	False	True	True	True	False
R09416		C19488 + C00007 + C00005 + C00080 <=> C19489 + C00001 + C00006	1.14.14.1	7,12-Dimethylbenz[a]anthracene + Oxygen + NADPH + H+ <=> 1a,11b-Dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene + H2O + NADP+	RC00001  C00005_C00006	CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C.O=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]>>CC1=C2C=CC3=C(C2=C(C4=CC=CC=C14)C)C=CC5C3O5.O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N	CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C.O=O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]>>CC1=C2C=CC3=C(C2=C(C4=CC=CC=C14)C)C=CC5C3O5.O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N	True	True	True	False	False
R05723	leucocyanidin,2-oxoglutarate:oxygen oxidoreductase	C05906 + C00026 + C00007 <=> C01617 + C00042 + C00011 + C00001	1.14.20.4	Leucocyanidin + 2-Oxoglutarate + Oxygen <=> Taxifolin + Succinate + CO2 + H2O	RC00235  C01617_C05906	C1=CC(=C(C=C1C2C(C(C3=C(C=C(C=C3O2)O)O)O)O)O)O.C(CC(=O)O)C(=O)C(=O)O.O=O>>C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O.C(CC(=O)O)C(=O)O.C(=O)=O.O	C1=CC(=C(C=C1[C@@H]2[C@H]([C@H](C3=C(C=C(C=C3O2)O)O)O)O)O)O.C(CC(=O)O)C(=O)C(=O)O.O=O>>C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O.C(CC(=O)O)C(=O)O.C(=O)=O.O	True	True	True	True	False
R05366	2-hydroxy-6-oxo-octa-2,4-dienoate acylhydrolase	C07123 + C00001 <=> C00596 + C00163	3.7.1.-	2-Hydroxy-6-oxo-octa-2,4-dienoate + H2O <=> 2-Hydroxy-2,4-pentadienoate + Propanoate	RC00752  C00163_C07123	CCC(=O)C=CC=C(C(=O)O)O.O>>C=CC=C(C(=O)O)O.CCC(=O)O	CCC(=O)/C=C\C=C(/C(=O)O)\O.O>>C=C/C=C(\C(=O)O)/O.CCC(=O)O	True	True	True	True	False
R05763	S-adenosyl-L-methionine:(E)-prop-1-ene-1,2,3-tricarboxylate 2'-O-methyltransferase	C00019 + C02341 <=> C00021 + C11514	2.1.1.144	S-Adenosyl-L-methionine + trans-Aconitate <=> S-Adenosyl-L-homocysteine + (E)-3-(Methoxycarbonyl)pent-2-enedioate	RC00003  C00019_C00021	C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.C(C(=CC(=O)O)C(=O)O)C(=O)O>>C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N.COC(=O)/C(/CC(O)=O)=C/C(O)=O	C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.C(/C(=C\C(=O)O)/C(=O)O)C(=O)O>>C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N.COC(=O)/C(=C/C(=O)O)CC(=O)O	False	True	True	True	False
R12454		C21284 + C00027 <=> C22173 + C00011 + 2 C00001	1.3.98.5	Fe-coproporphyrin III + Hydrogen peroxide <=> Harderoheme III + CO2 + 2 H2O	RC03545  C21284_C22173	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C)CCC(=O)O)CCC(=O)O)C)C(=C3C)CCC(=O)O)CCC(=O)O.[Fe+2].OO>>CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)CCC(=O)O)C)C=C)C)C(=C3CCC(=O)O)C)CCC(=O)O.[Fe+2].C(=O)=O.O	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C)CCC(=O)O)CCC(=O)O)C)C(=C3C)CCC(=O)O)CCC(=O)O.[Fe+2].OO>>CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)CCC(=O)O)C)C=C)C)C(=C3CCC(=O)O)C)CCC(=O)O.[Fe+2].C(=O)=O.O	True	True	True	False	False
R12452	methylphosphonate,2-oxoglutarate:oxygen oxidoreductase (1-hydroxylating)	C20396 + C00026 + C00007 <=> C06455 + C00042 + C00011	1.14.11.71	Methylphosphonate + 2-Oxoglutarate + Oxygen <=> Hydroxymethylphosphonate + Succinate + CO2	RC03551  C06455_C20396	CP(=O)(O)O.C(CC(=O)O)C(=O)C(=O)O.O=O>>C(O)P(=O)(O)O.C(CC(=O)O)C(=O)O.C(=O)=O	CP(=O)(O)O.C(CC(=O)O)C(=O)C(=O)O.O=O>>C(O)P(=O)(O)O.C(CC(=O)O)C(=O)O.C(=O)=O	True	True	True	True	False
R09363	L-arginine,2-oxoglutarate:oxygen oxidoreductase ((3S)-hydroxylating)	C00062 + C00026 + C00007 <=> C18473 + C00042 + C00011	1.14.11.41	L-Arginine + 2-Oxoglutarate + Oxygen <=> beta-Hydroxyarginine + Succinate + CO2	RC00773  C00062_C18473	C(CC(C(=O)O)N)CN=C(N)N.C(CC(=O)O)C(=O)C(=O)O.O=O>>C(CN=C(N)N)C(C(C(=O)O)N)O.C(CC(=O)O)C(=O)O.C(=O)=O	C(C[C@@H](C(=O)O)N)CN=C(N)N.C(CC(=O)O)C(=O)C(=O)O.O=O>>C(CN=C(N)N)[C@@H]([C@@H](C(=O)O)N)O.C(CC(=O)O)C(=O)O.C(=O)=O	True	True	True	True	False
R00705	3-oxopropanoate:NAD+ oxidoreductase (decarboxylating, CoA-acetylating)	C00222 + C00010 + C00003 <=> C00024 + C00011 + C00004 + C00080	1.2.1.18|1.2.1.27	3-Oxopropanoate + CoA + NAD+ <=> Acetyl-CoA + CO2 + NADH + H+	RC00001  C00003_C00004	C(C=O)C(=O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O.C(=O)=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	C(C=O)C(=O)O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O.C(=O)=O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	True	True	True	False	True
R10423	3alpha-hydroxysteroid:NADP+ 3-oxidoreductase	C03072 + C00006 <=> C01876 + C00005 + C00080	1.1.1.50|1.1.1.213|1.1.1.357	3alpha-Hydroxysteroid + NADP+ <=> 3-Oxosteroid + NADPH + H+	RC00001  C00005_C00006	CC12CCCC1C3CCC4CC(CCC4(C3CC2)C)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>CC12CCCC1C3CCC4CC(=O)CCC4(C3CC2)C.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]	CC12CCCC1C3CCC4C[C@@H](CCC4(C3CC2)C)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>CC12CCCC1C3CCC4CC(=O)CCC4(C3CC2)C.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]	True	True	True	False	True
R11160	S-adenosyl 3-(methylsulfanyl)propylamine:N4-aminopropylspermidine 3-aminopropyltransferase [N4-bis(aminopropyl)spermidine synthesizing]	C01137 + C21009 <=> C00170 + C21010	2.5.1.128	S-Adenosylmethioninamine + N4-Aminopropylspermidine <=> 5'-Methylthioadenosine + N4-Bis(aminopropyl)spermidine	RC00021  C00170_C01137	C[S+](CCCN)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.C(CCN(CCCN)CCCN)CN>>CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.C(CC[N+](CCCN)(CCCN)CCCN)CN	C[S+](CCCN)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.C(CCN(CCCN)CCCN)CN>>CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.C(CC[N+](CCCN)(CCCN)CCCN)CN	True	True	True	True	False
R07456	D-ribulose 5-phosphate,D-glyceraldehyde 3-phosphate pyridoxal 5'-phosphate-lyase	C00118 + C00199 + C00064 <=> C00018 + C00025 + C00009 + 3 C00001	4.3.3.6	D-Glyceraldehyde 3-phosphate + D-Ribulose 5-phosphate + L-Glutamine <=> Pyridoxal phosphate + L-Glutamate + Orthophosphate + 3 H2O	RC00010  C00025_C00064	C(C(C=O)O)OP(=O)(O)O.C(C(C(C(=O)CO)O)O)OP(=O)(O)O.C(CC(=O)N)C(C(=O)O)N>>CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O.C(CC(=O)O)C(C(=O)O)N.OP(=O)(O)O.O	C([C@H](C=O)O)OP(=O)(O)O.C([C@H]([C@H](C(=O)CO)O)O)OP(=O)(O)O.C(CC(=O)N)[C@@H](C(=O)O)N>>CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O.C(CC(=O)O)[C@@H](C(=O)O)N.OP(=O)(O)O.O	True	True	True	False	False
R05831	xylitol:NAD oxidoreductase	C00379 + C00003 <=> C00312 + C00004 + C00080	1.1.1.15	Xylitol + NAD+ <=> L-Xylulose + NADH + H+	RC00001  C00003_C00004	C(C(C(C(CO)O)O)O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C(C(C(O1)(CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	C([C@H](C([C@H](CO)O)O)O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1[C@@H]([C@H](C(O1)(CO)O)O)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	True	True	True	False	False
R10282	beta-carotene 9-cis-all-trans isomerase	C02094 <=> C20484	5.2.1.14	beta-Carotene <=> 9-cis-beta-Carotene	RC01640  C02094_C20484	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C>>CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C	CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)\C)\C)/C)/C>>CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(/C)\C=C\C2=C(CCCC2(C)C)C)/C)/C	True	True	True	True	False
R10832	4-O-beta-D-glucopyranosyl-D-gluconate:phosphate alpha-D-glucosyltransferase	C20888 + C00009 <=> C00103 + C00257	2.4.1.321	Cellobionate + Orthophosphate <=> D-Glucose 1-phosphate + D-Gluconic acid	RC00397  C00257_C20888	C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)O)O)O)O)O)O)O.OP(=O)(O)O>>C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O.C(C(C(C(C(C(=O)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O.OP(=O)(O)O>>C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O	True	True	True	True	False
R02840	cortisol delta5-delat4-isomerase;	C00735 + C00080 + C00004 <=> C05489 + C00003	1.1.1.145|5.3.3.1	Cortisol + H+ + NADH <=> 11beta,17alpha,21-Trihydroxypregnenolone + NAD+	RC00001  C00003_C00004	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O>>CC12CCC(CC1=CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O.[H+].C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O>>C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N	True	True	True	False	True
R02952	phenylacrylic acid decarboxylase	C00811 <=> C05627 + C00011	4.1.1.102	4-Coumarate <=> 4-Hydroxystyrene + CO2	RC00814  C00811_C05627	C1=CC(=CC=C1C=CC(=O)O)O>>C=CC1=CC=C(C=C1)O.C(=O)=O	C1=CC(=CC=C1/C=C/C(=O)O)O>>C=CC1=CC=C(C=C1)O.C(=O)=O	True	True	True	True	False
R00027	2-hydroxy-1,2-diphenylethanone benzaldehyde-lyase (benzaldehyde-forming)	C01408 <=> 2 C00261	4.1.2.38	Benzoin <=> 2 Benzaldehyde	RC00906  C00261_C01408	C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O>>C1=CC=C(C=C1)C=O	C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O>>C1=CC=C(C=C1)C=O	True	True	True	False	False
